100000 10000 100 
0 0.01
1 10000 400
0 0.01
1 10000 100
0 0.03
start: 23.11.03 20:09:27 
Gain1:10
Gain2:20
Gain3:
Gain4:10
PID/P:+5E+0
PID/I:+1E+3
OvenT: 83
Calibration: XI390@85K, 1.17, 1.8
Toffset: 0
Toffset: 0
Time	 Diff Temp	 Ref Temp	 SRc	 SRh	 RRc	 RRh	 U_PID_Out	 Utotal	DiffTempInK	RefHR	AVTempInK	PowerDiff	SampleTemp	SampleHR	Cp
3.4155E-2	-1.55080605E-1	4.21885344E+0	1.06542164E+0	1.06365908E+0	1.05347202E+0	1.05221689E+0	2.20637117E+0	2.22282248E+0	-3.69504291E-1	1.01198303E+4	3.41100117E+2	-2.66140086E-1	3.40730613E+2	1.20553341E+4	1.63430661E-1
3.4166E-2	-1.57922354E-1	4.22135233E+0	1.06667108E+0	1.06522099E+0	1.05440868E+0	1.05284188E+0	2.20855896E+0	2.22501026E+0	-3.76200554E-1	1.0009718E+4	3.41219147E+2	-2.68703045E-1	3.40842947E+2	1.02121909E+4	1.65993619E-1
3.4177E-2	-1.56017445E-1	4.22291414E+0	1.065734E+0	1.06397146E+0	1.0531598E+0	1.05190439E+0	2.20449591E+0	2.2221974E+0	-3.71613834E-1	9.73727242E+3	3.41293529E+2	-2.67105585E-1	3.40921915E+2	7.17894196E+3	1.6409441E-1
3.4188E-2	-1.56267269E-1	4.22541303E+0	1.06448456E+0	1.06365908E+0	1.05191091E+0	1.05096689E+0	2.20262066E+0	2.219072E+0	-3.7213311E-1	9.84356728E+3	3.4141252E+2	-2.67415969E-1	3.41040387E+2	1.07701478E+4	1.64404795E-1
3.4199E-2	-1.55517797E-1	4.22791192E+0	1.06698344E+0	1.06522099E+0	1.05440868E+0	1.05346688E+0	2.20824642E+0	2.22438518E+0	-3.70272206E-1	1.00039715E+4	3.41531487E+2	-2.66857378E-1	3.41161214E+2	1.0984322E+4	1.63846204E-1
3.421E-2	-1.56423409E-1	4.23009845E+0	1.06635872E+0	1.06553337E+0	1.05472091E+0	1.05315438E+0	2.20855896E+0	2.22563533E+0	-3.72362611E-1	9.94796335E+3	3.41635562E+2	-2.67726514E-1	3.412632E+2	9.2714101E+3	1.64411601E-1
3.4221E-2	-1.55861305E-1	4.23228499E+0	1.0672958E+0	1.06553337E+0	1.05503313E+0	1.05315438E+0	2.20730879E+0	2.22407264E+0	-3.70957928E-1	1.00001891E+4	3.4173962E+2	-2.67319001E-1	3.41368662E+2	9.58745856E+3	1.64004088E-1
3.4232E-2	-1.57172882E-1	4.23478388E+0	1.06667108E+0	1.06553337E+0	1.05472091E+0	1.05284188E+0	2.20699625E+0	2.2237601E+0	-3.7400432E-1	1.01605055E+4	3.4185852E+2	-2.68553448E-1	3.41484515E+2	1.05321452E+4	1.65238534E-1
3.4243E-2	-1.57172882E-1	4.23728277E+0	1.06792052E+0	1.06615813E+0	1.05503313E+0	1.05440438E+0	2.21043422E+0	2.22657295E+0	-3.73928138E-1	1.01045309E+4	3.41977396E+2	-2.68646731E-1	3.41603467E+2	1.08138148E+4	1.65026099E-1
3.4254E-2	-1.60170771E-1	4.2394693E+0	1.06979468E+0	1.06834479E+0	1.0575309E+0	1.05596687E+0	2.21355964E+0	2.23094851E+0	-3.80994816E-1	9.99458961E+3	3.42081392E+2	-2.71338623E-1	3.41700397E+2	8.81179854E+3	1.6771799E-1
3.4265E-2	-1.58859194E-1	4.24165584E+0	1.06760816E+0	1.06584575E+0	1.05472091E+0	1.05284188E+0	2.20668371E+0	2.2237601E+0	-3.77806686E-1	9.99270875E+3	3.4218537E+2	-2.70278468E-1	3.41807563E+2	9.74237077E+3	1.66657835E-1
3.4276E-2	-1.5907779E-1	4.24415473E+0	1.06823288E+0	1.06709527E+0	1.05596979E+0	1.05440438E+0	2.20887151E+0	2.22563533E+0	-3.78249754E-1	9.9908289E+3	3.42304179E+2	-2.7056244E-1	3.41925929E+2	1.07605652E+4	1.66634119E-1
3.4287E-2	-1.60732875E-1	4.24634126E+0	1.06948232E+0	1.06834479E+0	1.0575309E+0	1.05565437E+0	2.2132471E+0	2.22969835E+0	-3.82118428E-1	9.93489993E+3	3.42408118E+2	-2.72086416E-1	3.42025999E+2	9.09723968E+3	1.68158094E-1
3.4298E-2	-1.61576031E-1	4.24852779E+0	1.07010704E+0	1.06834479E+0	1.05721868E+0	1.05596687E+0	2.2132471E+0	2.23063597E+0	-3.84055228E-1	9.98695999E+3	3.42512037E+2	-2.72903411E-1	3.42127982E+2	9.27118448E+3	1.68665442E-1
3.4309E-2	-1.62013224E-1	4.25102669E+0	1.06979468E+0	1.06834479E+0	1.05659424E+0	1.05471687E+0	2.21012168E+0	2.22813565E+0	-3.85016479E-1	1.01469679E+4	3.4263078E+2	-2.73378572E-1	3.42245764E+2	1.07074226E+4	1.69140603E-1
3.432E-2	-1.61388663E-1	4.25321322E+0	1.0688576E+0	1.06740765E+0	1.05596979E+0	1.05440438E+0	2.20918405E+0	2.22657295E+0	-3.83463575E-1	1.00911738E+4	3.42734661E+2	-2.72916339E-1	3.42351197E+2	9.58483291E+3	1.6867837E-1
3.4331E-2	-1.60732875E-1	4.25571211E+0	1.07135648E+0	1.0699067E+0	1.05877979E+0	1.05752936E+0	2.21512235E+0	2.23251121E+0	-3.81827337E-1	1.01432069E+4	3.42853358E+2	-2.72438373E-1	3.42471531E+2	1.09394491E+4	1.67888806E-1
3.4342E-2	-1.61981995E-1	4.25821101E+0	1.07166884E+0	1.0699067E+0	1.05909201E+0	1.05784186E+0	2.21574744E+0	2.23344883E+0	-3.84717534E-1	1.00874353E+4	3.42972032E+2	-2.73621801E-1	3.42587314E+2	1.05257654E+4	1.69072235E-1
3.4353E-2	-1.63699536E-1	4.2607099E+0	1.07229356E+0	1.07053146E+0	1.05877979E+0	1.05784186E+0	2.21605998E+0	2.23313629E+0	-3.88719262E-1	9.97768739E+3	3.43090681E+2	-2.75214518E-1	3.42701962E+2	1.04225289E+4	1.70664951E-1
3.4364E-2	-1.63199888E-1	4.26227171E+0	1.0704194E+0	1.06896956E+0	1.05721868E+0	1.05596687E+0	2.21043422E+0	2.22907327E+0	-3.87483275E-1	9.76010592E+3	3.43164825E+2	-2.74837426E-1	3.42777342E+2	6.85270344E+3	1.69974322E-1
3.4375E-2	-1.6270024E-1	4.26508296E+0	1.07135648E+0	1.0699067E+0	1.05877979E+0	1.05752936E+0	2.21418472E+0	2.23126105E+0	-3.8620845E-1	9.91993968E+3	3.4329826E+2	-2.74507267E-1	3.42912052E+2	1.22463552E+4	1.69644163E-1
3.4386E-2	-1.61576031E-1	4.26695713E+0	1.07260592E+0	1.0714686E+0	1.06002867E+0	1.05877936E+0	2.21762269E+0	2.23532407E+0	-3.83480683E-1	9.86411223E+3	3.433872E+2	-2.73596349E-1	3.43003719E+2	8.33341732E+3	1.68733246E-1
3.4397E-2	-1.64074272E-1	4.26945603E+0	1.07291828E+0	1.0714686E+0	1.06002867E+0	1.05815436E+0	2.21637252E+0	2.23407391E+0	-3.89333013E-1	1.00238867E+4	3.43505765E+2	-2.75871868E-1	3.43116432E+2	1.02466442E+4	1.70693299E-1
3.4408E-2	-1.60920243E-1	4.27164256E+0	1.07104412E+0	1.06928194E+0	1.05784312E+0	1.05659187E+0	2.21230947E+0	2.23032343E+0	-3.81778675E-1	1.00221191E+4	3.43609491E+2	-2.73199537E-1	3.43227712E+2	1.01163078E+4	1.68020968E-1
3.4419E-2	-1.62325504E-1	4.27445381E+0	1.07166884E+0	1.07084384E+0	1.05909201E+0	1.05815436E+0	2.21543489E+0	2.23313629E+0	-3.8502599E-1	1.01819353E+4	3.43742824E+2	-2.74532611E-1	3.43357798E+2	1.18260428E+4	1.69036657E-1
3.443E-2	-1.65854269E-1	4.27664034E+0	1.0751048E+0	1.07334289E+0	1.06252645E+0	1.06096684E+0	2.22262336E+0	2.23969963E+0	-3.93329144E-1	1.00722345E+4	3.43846507E+2	-2.7769861E-1	3.43453178E+2	8.67090208E+3	1.72202656E-1
3.4441E-2	-1.65479533E-1	4.27913924E+0	1.0751048E+0	1.07334289E+0	1.06252645E+0	1.06065435E+0	2.22074811E+0	2.23876201E+0	-3.92360748E-1	1.00165637E+4	3.4396498E+2	-2.77465644E-1	3.43572619E+2	1.08582615E+4	1.7196969E-1
3.4452E-2	-1.62887608E-1	4.28070105E+0	1.073543E+0	1.07240575E+0	1.0603409E+0	1.05877936E+0	2.21637252E+0	2.23438645E+0	-3.86164308E-1	9.79931244E+3	3.44039013E+2	-2.75258765E-1	3.43652849E+2	7.293598E+3	1.69443518E-1
3.4463E-2	-1.63199888E-1	4.2835123E+0	1.07291828E+0	1.0714686E+0	1.05909201E+0	1.05784186E+0	2.21449727E+0	2.23251121E+0	-3.86816887E-1	9.90512691E+3	3.44172249E+2	-2.75637549E-1	3.43785432E+2	1.20530461E+4	1.69822301E-1
3.4474E-2	-1.63512168E-1	4.28601119E+0	1.07541716E+0	1.07396765E+0	1.06283867E+0	1.06065435E+0	2.22168574E+0	2.23969963E+0	-3.87478977E-1	9.90316417E+3	3.44290656E+2	-2.76004695E-1	3.43903177E+2	1.07040517E+4	1.70189447E-1
3.4485E-2	-1.65604445E-1	4.28788536E+0	1.07448008E+0	1.07365527E+0	1.06283867E+0	1.06065435E+0	2.2213732E+0	2.23844947E+0	-3.92379296E-1	9.90130449E+3	3.44379445E+2	-2.77905615E-1	3.43987066E+2	7.62627123E+3	1.71769175E-1
3.4496E-2	-1.66291461E-1	4.2900719E+0	1.07416772E+0	1.07271813E+0	1.06127756E+0	1.05971685E+0	2.2191854E+0	2.23719931E+0	-3.93938017E-1	1.00070597E+4	3.44483016E+2	-2.78589435E-1	3.44089078E+2	9.27380099E+3	1.72452996E-1
3.4507E-2	-1.65385849E-1	4.29257079E+0	1.07416772E+0	1.07271813E+0	1.06127756E+0	1.05971685E+0	2.21762269E+0	2.23594915E+0	-3.91712845E-1	1.01128959E+4	3.4460136E+2	-2.77891367E-1	3.44209647E+2	1.09608275E+4	1.71754928E-1
3.4518E-2	-1.66072865E-1	4.29538204E+0	1.07541716E+0	1.07396765E+0	1.06315089E+0	1.06127934E+0	2.22168574E+0	2.23907455E+0	-3.93251279E-1	1.01109375E+4	3.44734468E+2	-2.78598981E-1	3.44341217E+2	1.1960905E+4	1.72139462E-1
3.4529E-2	-1.68009002E-1	4.29756858E+0	1.07604188E+0	1.07490479E+0	1.06346311E+0	1.06190434E+0	2.22324845E+0	2.24126232E+0	-3.97767279E-1	1.00552561E+4	3.44837976E+2	-2.80377112E-1	3.44440209E+2	8.99926134E+3	1.73917592E-1
3.454E-2	-1.68477422E-1	4.29975511E+0	1.0766666E+0	1.07552955E+0	1.06377533E+0	1.06221684E+0	2.22356099E+0	2.24219994E+0	-3.9880628E-1	1.00534016E+4	3.44941465E+2	-2.80870394E-1	3.44542659E+2	9.31369277E+3	1.74085916E-1
3.4551E-2	-1.68009002E-1	4.30162928E+0	1.07479244E+0	1.07396765E+0	1.061902E+0	1.06034185E+0	2.21856032E+0	2.23657423E+0	-3.97636971E-1	9.94403441E+3	3.45030156E+2	-2.80531205E-1	3.44632519E+2	8.16910705E+3	1.73746727E-1
3.4562E-2	-1.6882093E-1	4.30444053E+0	1.07541716E+0	1.07396765E+0	1.06283867E+0	1.06065435E+0	2.21981048E+0	2.23813693E+0	-3.9946869E-1	1.0049575E+4	3.45163167E+2	-2.81349337E-1	3.44763699E+2	1.19254059E+4	1.74564859E-1
3.4573E-2	-1.70569698E-1	4.30693943E+0	1.07760368E+0	1.07677908E+0	1.06439978E+0	1.06315433E+0	2.22543625E+0	2.24376264E+0	-4.03526804E-1	1.00476222E+4	3.45281374E+2	-2.82977144E-1	3.44877848E+2	1.037716E+4	1.7586584E-1
3.4584E-2	-1.72099871E-1	4.30912596E+0	1.07791604E+0	1.0764667E+0	1.06502422E+0	1.06346683E+0	2.22574879E+0	2.24313756E+0	-4.07076349E-1	1.00457719E+4	3.45384786E+2	-2.84402118E-1	3.44977709E+2	9.07835962E+3	1.77290814E-1
3.4595E-2	-1.67290757E-1	4.31100013E+0	1.07729132E+0	1.0764667E+0	1.06439978E+0	1.06284184E+0	2.22293591E+0	2.24157486E+0	-3.95637547E-1	1.00975876E+4	3.4547341E+2	-2.80256799E-1	3.45077772E+2	9.09661306E+3	1.73145495E-1
3.4606E-2	-1.67134617E-1	4.31381138E+0	1.0766666E+0	1.07584194E+0	1.06377533E+0	1.06221684E+0	2.22199828E+0	2.24001217E+0	-3.9517869E-1	1.03104624E+4	3.45606321E+2	-2.80226241E-1	3.45211142E+2	1.21245188E+4	1.72786252E-1
3.4617E-2	-1.6960163E-1	4.31631028E+0	1.07854075E+0	1.07709146E+0	1.06564866E+0	1.06377933E+0	2.22606133E+0	2.24438772E+0	-4.00933121E-1	1.01474759E+4	3.45724438E+2	-2.82484905E-1	3.45323505E+2	1.02148468E+4	1.75044916E-1
3.4628E-2	-1.73317763E-1	4.31849681E+0	1.08072727E+0	1.07959051E+0	1.06814644E+0	1.06659182E+0	2.23293726E+0	2.25032598E+0	-4.09648937E-1	1.00918947E+4	3.45827772E+2	-2.85829043E-1	3.45418123E+2	8.60161289E+3	1.78389054E-1
3.4639E-2	-1.71631451E-1	4.3209957E+0	1.08135199E+0	1.07990289E+0	1.06845866E+0	1.06627932E+0	2.23168709E+0	2.25063852E+0	-4.05580318E-1	1.01436741E+4	3.45945845E+2	-2.84444522E-1	3.45540265E+2	1.11038069E+4	1.76674001E-1
3.465E-2	-1.70788295E-1	4.3234946E+0	1.0782284E+0	1.07709146E+0	1.06502422E+0	1.06346683E+0	2.22418608E+0	2.24251248E+0	-4.03506108E-1	1.00345001E+4	3.46063895E+2	-2.83799613E-1	3.45660389E+2	1.09203418E+4	1.76029093E-1
3.4661E-2	-1.73630043E-1	4.32505641E+0	1.07916547E+0	1.07771622E+0	1.06564866E+0	1.06409183E+0	2.22574879E+0	2.24532534E+0	-4.10170906E-1	9.76433075E+3	3.46137664E+2	-2.86354376E-1	3.45727493E+2	6.10037622E+3	1.78583855E-1
3.4672E-2	-1.73442675E-1	4.32786766E+0	1.07979019E+0	1.07834098E+0	1.06627311E+0	1.06534182E+0	2.22918675E+0	2.24782566E+0	-4.09635595E-1	9.92337591E+3	3.46270424E+2	-2.86297431E-1	3.45860789E+2	1.21178259E+4	1.7819454E-1
3.4683E-2	-1.72818115E-1	4.33036655E+0	1.08072727E+0	1.07896574E+0	1.06783422E+0	1.06627932E+0	2.23106201E+0	2.24907582E+0	-4.080781E-1	9.92153495E+3	3.46388409E+2	-2.85844337E-1	3.45980331E+2	1.08674477E+4	1.77741446E-1
3.4694E-2	-1.71568995E-1	4.33224072E+0	1.08010255E+0	1.07834098E+0	1.06658533E+0	1.06471683E+0	2.22637387E+0	2.24532534E+0	-4.05066567E-1	9.86602072E+3	3.46476882E+2	-2.84818389E-1	3.46071815E+2	8.31675748E+3	1.76381302E-1
3.4705E-2	-1.73473903E-1	4.33442726E+0	1.07947783E+0	1.0780286E+0	1.06658533E+0	1.06440433E+0	2.22637387E+0	2.2450128E+0	-4.09493672E-1	9.97141219E+3	3.46580083E+2	-2.86575799E-1	3.46170589E+2	8.97948657E+3	1.78138712E-1
3.4716E-2	-1.7416092E-1	4.33723851E+0	1.08135199E+0	1.07990289E+0	1.06814644E+0	1.06627932E+0	2.23074946E+0	2.24938836E+0	-4.11023268E-1	1.013044E+4	3.46712744E+2	-2.8728726E-1	3.46301721E+2	1.19210372E+4	1.78850172E-1
3.4727E-2	-1.74910392E-1	4.33942504E+0	1.08166435E+0	1.08084003E+0	1.06845866E+0	1.06721681E+0	2.23262472E+0	2.25063852E+0	-4.12720287E-1	1.00748565E+4	3.46815904E+2	-2.8802999E-1	3.46403184E+2	9.22391821E+3	1.79256888E-1
3.4738E-2	-1.76409336E-1	4.34192394E+0	1.08260143E+0	1.08115241E+0	1.06939532E+0	1.06752931E+0	2.23293726E+0	2.25188868E+0	-4.16175089E-1	1.00730206E+4	3.46933779E+2	-2.89444181E-1	3.46517604E+2	1.040185E+4	1.80671079E-1
3.4749E-2	-1.75534952E-1	4.34411047E+0	1.08103963E+0	1.07959051E+0	1.06658533E+0	1.06534182E+0	2.22668641E+0	2.24595042E+0	-4.14039016E-1	1.00176605E+4	3.47036901E+2	-2.88758998E-1	3.46622862E+2	9.56886197E+3	1.79985896E-1
3.476E-2	-1.76565476E-1	4.346297E+0	1.08072727E+0	1.07927813E+0	1.06720977E+0	1.06502933E+0	2.2273115E+0	2.24595042E+0	-4.16397664E-1	1.00157262E+4	3.47140004E+2	-2.8974966E-1	3.46723607E+2	9.15861001E+3	1.80638737E-1
3.4771E-2	-1.7650302E-1	4.34910826E+0	1.08291379E+0	1.08115241E+0	1.07001977E+0	1.06815431E+0	2.23356234E+0	2.25157614E+0	-4.16156635E-1	1.0067297E+4	3.47272539E+2	-2.89802731E-1	3.46856382E+2	1.2070544E+4	1.80691808E-1
3.4782E-2	-1.77720913E-1	4.35098243E+0	1.08385087E+0	1.08271431E+0	1.07033199E+0	1.06846681E+0	2.23481251E+0	2.25376392E+0	-4.18966335E-1	1.00118717E+4	3.47360879E+2	-2.90946889E-1	3.46941913E+2	7.77548898E+3	1.81835966E-1
3.4793E-2	-1.76940212E-1	4.35316896E+0	1.08260143E+0	1.08115241E+0	1.06877088E+0	1.06752931E+0	2.23074946E+0	2.25001344E+0	-4.17052258E-1	1.0010041E+4	3.47463926E+2	-2.90343667E-1	3.47046874E+2	9.54188808E+3	1.80893126E-1
3.4804E-2	-1.76752844E-1	4.35598021E+0	1.08291379E+0	1.08115241E+0	1.06845866E+0	1.06721681E+0	2.23043692E+0	2.2497009E+0	-4.16516807E-1	1.01152621E+4	3.47596388E+2	-2.90286697E-1	3.47179871E+2	1.20906902E+4	1.80836155E-1
3.4815E-2	-1.76690388E-1	4.35847911E+0	1.08260143E+0	1.08115241E+0	1.06970754E+0	1.06752931E+0	2.23168709E+0	2.25032598E+0	-4.16286403E-1	1.0006404E+4	3.47714107E+2	-2.90327663E-1	3.47297821E+2	1.07226865E+4	1.80535717E-1
3.4826E-2	-1.81437046E-1	4.36066564E+0	1.08666211E+0	1.08583812E+0	1.07376643E+0	1.07190429E+0	2.24043827E+0	2.25907709E+0	-4.27398994E-1	9.84401347E+3	3.47817092E+2	-2.94594251E-1	3.47389693E+2	8.35203545E+3	1.84802305E-1
3.4837E-2	-1.81405818E-1	4.36253981E+0	1.08603739E+0	1.08490098E+0	1.07251754E+0	1.0709668E+0	2.23887556E+0	2.25813947E+0	-4.27261425E-1	9.84218696E+3	3.47905351E+2	-2.94639373E-1	3.47478089E+2	8.0360091E+3	1.84847427E-1
3.4848E-2	-1.78938805E-1	4.3650387E+0	1.08416323E+0	1.0830267E+0	1.07033199E+0	1.06877931E+0	2.2332498E+0	2.25220122E+0	-4.21364741E-1	9.89379734E+3	3.48023008E+2	-2.92561381E-1	3.47601643E+2	1.1232199E+4	1.82426253E-1
3.4859E-2	-1.81499502E-1	4.36722524E+0	1.08416323E+0	1.08240193E+0	1.07033199E+0	1.06909181E+0	2.23199963E+0	2.25220122E+0	-4.27322249E-1	9.89187277E+3	3.48125939E+2	-2.94903525E-1	3.47698617E+2	8.8157788E+3	1.84768397E-1
3.487E-2	-1.80187925E-1	4.36972413E+0	1.08510031E+0	1.08365146E+0	1.07126865E+0	1.0697168E+0	2.23575014E+0	2.25470154E+0	-4.24148569E-1	1.00503948E+4	3.48243553E+2	-2.9384357E-1	3.47819404E+2	1.09806558E+4	1.83708443E-1
3.4881E-2	-1.8199915E-1	4.37222302E+0	1.08634975E+0	1.0845886E+0	1.07282976E+0	1.0712793E+0	2.23825048E+0	2.25751439E+0	-4.28328207E-1	1.01554818E+4	3.48361143E+2	-2.95537897E-1	3.47932815E+2	1.03100424E+4	1.85057821E-1
3.4892E-2	-1.83779146E-1	4.37440956E+0	1.08666211E+0	1.0845886E+0	1.0718931E+0	1.0706543E+0	2.23700031E+0	2.25720185E+0	-4.32443488E-1	1.02070552E+4	3.48464015E+2	-2.97193323E-1	3.48031572E+2	8.97789542E+3	1.86713247E-1
3.4903E-2	-1.84060198E-1	4.37690845E+0	1.08603739E+0	1.0845886E+0	1.07251754E+0	1.0706543E+0	2.23606268E+0	2.2559517E+0	-4.33018797E-1	1.0205135E+4	3.48581561E+2	-2.97538573E-1	3.48148542E+2	1.06337181E+4	1.87058497E-1
3.4914E-2	-1.83935286E-1	4.37940734E+0	1.08510031E+0	1.08365146E+0	1.0718931E+0	1.0700293E+0	2.23449997E+0	2.254389E+0	-4.32638666E-1	1.01498408E+4	3.48699084E+2	-2.97525505E-1	3.48266445E+2	1.07184498E+4	1.86698726E-1
3.4925E-2	-1.84559847E-1	4.38159387E+0	1.08759919E+0	1.08583812E+0	1.07376643E+0	1.07190429E+0	2.23981319E+0	2.25938963E+0	-4.34032649E-1	1.00410931E+4	3.48801897E+2	-2.98162023E-1	3.48367865E+2	9.21993686E+3	1.87335243E-1
3.4936E-2	-1.86683351E-1	4.38409277E+0	1.08853627E+0	1.08677527E+0	1.07470309E+0	1.07315429E+0	2.24168844E+0	2.26157741E+0	-4.38941042E-1	1.00391761E+4	3.48919376E+2	-3.00134928E-1	3.48480435E+2	1.02336913E+4	1.88959698E-1
3.4947E-2	-1.86558439E-1	4.3862793E+0	1.08853627E+0	1.08708765E+0	1.07439087E+0	1.07284179E+0	2.24168844E+0	2.26126487E+0	-4.38570897E-1	9.87722269E+3	3.49022151E+2	-3.00110016E-1	3.4858358E+2	9.37682832E+3	1.88934786E-1
3.4958E-2	-1.86558439E-1	4.38846583E+0	1.08822391E+0	1.0861505E+0	1.0734542E+0	1.07221679E+0	2.23825048E+0	2.25876455E+0	-4.38494603E-1	9.92864184E+3	3.49124908E+2	-3.00195419E-1	3.48686414E+2	9.34849031E+3	1.89020189E-1
3.4969E-2	-1.87713875E-1	4.39096473E+0	1.08666211E+0	1.08521336E+0	1.07251754E+0	1.07159179E+0	2.23606268E+0	2.25657677E+0	-4.41123716E-1	9.98015346E+3	3.49242323E+2	-3.01314268E-1	3.488012E+2	1.04350639E+4	1.89788852E-1
3.498E-2	-1.88494575E-1	4.39346362E+0	1.08947335E+0	1.08802479E+0	1.07595198E+0	1.07440428E+0	2.24387624E+0	2.26314011E+0	-4.42871035E-1	9.97834013E+3	3.49359715E+2	-3.02102274E-1	3.48916844E+2	1.05131077E+4	1.90576858E-1
3.4991E-2	-1.87838787E-1	4.39502543E+0	1.08884863E+0	1.08771241E+0	1.07501531E+0	1.07346679E+0	2.24200099E+0	2.26188995E+0	-4.41274894E-1	9.92312368E+3	3.49433073E+2	-3.01583599E-1	3.48991798E+2	6.81399988E+3	1.90058183E-1
3.5002E-2	-1.88775628E-1	4.39846141E+0	1.08947335E+0	1.08802479E+0	1.07563976E+0	1.07409178E+0	2.24293861E+0	2.26282757E+0	-4.43355517E-1	1.01346985E+4	3.49594428E+2	-3.02546671E-1	3.49151072E+2	1.44795132E+4	1.90669343E-1
3.5013E-2	-1.88026155E-1	4.40033558E+0	1.08916099E+0	1.08771241E+0	1.07532753E+0	1.07377928E+0	2.24168844E+0	2.26126487E+0	-4.41528939E-1	9.91954961E+3	3.49682421E+2	-3.01957074E-1	3.49240892E+2	8.1654542E+3	1.90079746E-1
3.5024E-2	-1.88869312E-1	4.40252211E+0	1.08884863E+0	1.08833717E+0	1.07470309E+0	1.07346679E+0	2.24043827E+0	2.26157741E+0	-4.43432625E-1	9.8110881E+3	3.49785064E+2	-3.02788661E-1	3.49341631E+2	9.15806959E+3	1.90911333E-1
3.5035E-2	-1.88838084E-1	4.405021E+0	1.08978571E+0	1.08864955E+0	1.07532753E+0	1.07409178E+0	2.24231353E+0	2.26251503E+0	-4.43271364E-1	9.80927974E+3	3.49902348E+2	-3.02858916E-1	3.49459076E+2	1.06768296E+4	1.90627961E-1
3.5046E-2	-1.91430008E-1	4.40720754E+0	1.09165987E+0	1.09052384E+0	1.07813753E+0	1.07659177E+0	2.24793929E+0	2.26782821E+0	-4.4927992E-1	9.80747247E+3	3.50004952E+2	-3.05239088E-1	3.49555672E+2	8.78143315E+3	1.93008133E-1
3.5057E-2	-1.92148252E-1	4.40939407E+0	1.09103515E+0	1.08958669E+0	1.07720086E+0	1.07534178E+0	2.24543895E+0	2.26532789E+0	-4.50888066E-1	9.69897305E+3	3.50107538E+2	-3.05961149E-1	3.4965665E+2	9.17985417E+3	1.93730194E-1
3.5068E-2	-1.91804744E-1	4.4115806E+0	1.09072279E+0	1.08927431E+0	1.0762642E+0	1.07471678E+0	2.24200099E+0	2.26251503E+0	-4.50003684E-1	9.85707462E+3	3.50210107E+2	-3.05743069E-1	3.49760104E+2	9.40483208E+3	1.93156781E-1
3.5079E-2	-1.92585444E-1	4.41407949E+0	1.09072279E+0	1.08927431E+0	1.07595198E+0	1.07440428E+0	2.24168844E+0	2.26251503E+0	-4.51746557E-1	9.9618247E+3	3.50327307E+2	-3.06533049E-1	3.4987556E+2	1.04960756E+4	1.9394676E-1
3.509E-2	-1.93366145E-1	4.41657839E+0	1.09072279E+0	1.08958669E+0	1.07657642E+0	1.07534178E+0	2.24418878E+0	2.26532789E+0	-4.53488763E-1	1.00132393E+4	3.50444483E+2	-3.07323338E-1	3.49990995E+2	1.04940286E+4	1.94380022E-1
3.5101E-2	-1.95833157E-1	4.41876492E+0	1.09290931E+0	1.0911486E+0	1.07813753E+0	1.07690427E+0	2.24793929E+0	2.26876583E+0	-4.59197211E-1	1.01178506E+4	3.50546994E+2	-3.09596266E-1	3.50087797E+2	8.80018171E+3	1.96652949E-1
3.5112E-2	-1.97831749E-1	4.42126381E+0	1.09259695E+0	1.0911486E+0	1.07844975E+0	1.07721677E+0	2.24887691E+0	2.27001599E+0	-4.63793671E-1	1.02224445E+4	3.50664127E+2	-3.11467356E-1	3.50200333E+2	1.02306024E+4	1.9852404E-1
3.5123E-2	-1.98050345E-1	4.42345035E+0	1.09259695E+0	1.09083622E+0	1.07782531E+0	1.07627927E+0	2.24543895E+0	2.26720313E+0	-4.64226017E-1	1.02205456E+4	3.50766599E+2	-3.11748239E-1	3.50302373E+2	9.27637434E+3	1.9844621E-1
3.5134E-2	-1.96551401E-1	4.42594924E+0	1.09228459E+0	1.09052384E+0	1.07751309E+0	1.07596677E+0	2.24512641E+0	2.26595297E+0	-4.60620097E-1	1.02186476E+4	3.50883689E+2	-3.10518125E-1	3.50423069E+2	1.0972329E+4	1.97216096E-1
3.5145E-2	-1.97675609E-1	4.4287605E+0	1.09259695E+0	1.09146098E+0	1.07782531E+0	1.07596677E+0	2.24575149E+0	2.26657805E+0	-4.63152759E-1	1.02167508E+4	3.51015387E+2	-3.11627093E-1	3.50552235E+2	1.17423288E+4	1.98325063E-1
3.5156E-2	-1.98237714E-1	4.43094703E+0	1.09447111E+0	1.09302288E+0	1.07969864E+0	1.07815426E+0	2.24918946E+0	2.27001599E+0	-4.6439002E-1	1.01084427E+4	3.51117799E+2	-3.1221285E-1	3.50653409E+2	9.1976833E+3	1.98550433E-1
3.5167E-2	-1.98862274E-1	4.43313356E+0	1.09509583E+0	1.09333527E+0	1.0806353E+0	1.07940426E+0	2.25262742E+0	2.27314138E+0	-4.65773212E-1	9.94700551E+3	3.51220193E+2	-3.12854219E-1	3.5075442E+2	9.18280966E+3	1.99191802E-1
3.5178E-2	-1.99611746E-1	4.43532009E+0	1.09509583E+0	1.09333527E+0	1.08032308E+0	1.07940426E+0	2.2516898E+0	2.2725163E+0	-4.67448575E-1	9.89197385E+3	3.5132257E+2	-3.13606703E-1	3.50855121E+2	9.15464213E+3	1.99944286E-1
